0,0,0,179.9999
-0.0003,-0.0287,-2.5684,179.9994
-0.0009,-0.0649,-4.0309,179.9983
-0.0019,-0.1041,-3.941,179.9962
-0.0034,-0.1463,-4.132,179.9931
-0.0053,-0.1881,-4.3195,179.9889
-0.0076,-0.2294,-4.039,179.9837
-0.0103,-0.2716,-4.3017,179.9774
-0.0134,-0.3128,-4.1225,179.9701
-0.017,-0.3548,-4.1623,179.9617
-0.0209,-0.397,-4.2138,179.9523
-0.0253,-0.4387,-4.1954,179.9419
-0.0301,-0.4803,-4.1522,179.9304
-0.0353,-0.5222,-4.2087,179.9179
-0.041,-0.5639,-4.1558,179.9043
-0.047,-0.6058,-4.2078,179.8896
-0.0535,-0.6475,-4.1583,179.874
-0.0604,-0.6895,-4.207,179.8572
-0.0677,-0.7311,-4.16,179.8395
-0.0754,-0.7731,-4.2064,179.8207
-0.0836,-0.8147,-4.1614,179.8008
-0.0922,-0.8566,-4.1769,179.7799
-0.1011,-0.8987,-4.2061,179.7579
-0.1105,-0.9404,-4.1911,179.7349
-0.1204,-0.9819,-4.1366,179.7109
-0.1306,-1.0241,-4.2197,179.6858
-0.1413,-1.0658,-4.1649,179.6596
-0.1523,-1.1077,-4.205,179.6324
-0.1638,-1.1493,-4.1651,179.6043
-0.1757,-1.1911,-4.1797,179.575
-0.1881,-1.233,-4.18,179.5447
-0.2008,-1.2749,-4.2042,179.5134
-0.214,-1.3165,-4.1426,179.481
-0.2275,-1.3586,-4.2177,179.4475
-0.2415,-1.4002,-4.1661,179.4131
-0.2559,-1.442,-4.18,179.3777
-0.2708,-1.4837,-4.1799,179.3412
-0.2861,-1.5255,-4.1579,179.3036
-0.3017,-1.5676,-4.2154,179.2649
-0.3178,-1.6092,-4.1653,179.2254
-0.3343,-1.6509,-4.1786,179.1848
-0.3513,-1.6926,-4.1572,179.1432
-0.3686,-1.7345,-4.1915,179.1005
-0.3864,-1.7763,-4.1771,179.0569
-0.4045,-1.818,-4.1762,179.0122
-0.4231,-1.8597,-4.1752,178.9667
-0.4421,-1.9013,-4.1543,178.9201
-0.4615,-1.9431,-4.1868,178.8726
-0.4814,-1.9847,-4.1524,178.824
-0.5017,-2.0265,-4.1841,178.7745
-0.5224,-2.068,-4.15,178.7241
-0.5434,-2.1098,-4.1809,178.6727
-0.5649,-2.1513,-4.1469,178.6204
-0.5869,-2.1929,-4.1584,178.5672
-0.6092,-2.2346,-4.1748,178.5131
-0.632,-2.276,-4.141,178.4581
-0.6552,-2.3175,-4.1518,178.4022
-0.6788,-2.359,-4.1492,178.3455
-0.7028,-2.4005,-4.1464,178.2879
-0.7272,-2.442,-4.1434,178.2295
-0.7521,-2.4834,-4.1401,178.1702
-0.7773,-2.5248,-4.1537,178.1103
-0.8029,-2.5659,-4.103,178.0497
-0.829,-2.6072,-4.1244,177.9882
-0.8555,-2.6487,-4.1534,177.926
-0.8824,-2.6896,-4.0908,177.8632
-0.9097,-2.7309,-4.1269,177.7997
-0.9374,-2.7719,-4.1093,177.7357
-0.9655,-2.8128,-4.0877,177.6711
-0.9941,-2.8538,-4.0938,177.6059
-1.023,-2.8948,-4.1031,177.5402
-1.0524,-2.9355,-4.069,177.474
-1.0822,-2.9762,-4.0736,177.4074
-1.1123,-3.017,-4.081,177.3404
-1.1429,-3.0575,-4.0466,177.2731
-1.1739,-3.098,-4.0495,177.2055
-1.2052,-3.1384,-4.0405,177.1377
-1.237,-3.1787,-4.0311,177.0697
-1.2692,-3.2189,-4.0211,177.0016
-1.3018,-3.259,-4.0106,176.9334
-1.3348,-3.299,-3.9995,176.8653
-1.3682,-3.3388,-3.9747,176.7972
-1.402,-3.3786,-3.9858,176.7293
-1.4362,-3.4183,-3.9628,176.6615
-1.4707,-3.4577,-3.9494,176.5942
-1.5057,-3.497,-3.9231,176.5271
-1.541,-3.5362,-3.9301,176.4606
-1.5768,-3.5752,-3.8935,176.3946
-1.613,-3.6141,-3.8869,176.3292
-1.6495,-3.6529,-3.8814,176.2645
-1.6864,-3.6914,-3.8552,176.2008
-1.7237,-3.7296,-3.8159,176.1379
-1.7614,-3.768,-3.8347,176.0761
-1.7995,-3.8058,-3.7889,176.0155
-1.8379,-3.8437,-3.7865,175.9561
-1.8767,-3.8811,-3.7392,175.8982
-1.9159,-3.9186,-3.7508,175.8417
-1.9554,-3.9556,-3.7055,175.787
-1.9954,-3.9925,-3.6897,175.734
-2.0357,-4.0292,-3.6663,175.6828
-2.0763,-4.0657,-3.65,175.6338
-2.1173,-4.1018,-3.6046,175.587
-2.1587,-4.1378,-3.6049,175.5424
-2.2004,-4.1734,-3.5551,175.5004
-2.2425,-4.2089,-3.5517,175.4609
-2.285,-4.244,-3.5096,175.4243
-2.3277,-4.2788,-3.4871,175.3906
-2.3708,-4.3135,-3.4648,175.36
-2.4144,-4.3477,-3.4241,175.3327
-2.4582,-4.3818,-3.4118,175.3087
-2.5023,-4.4156,-3.3739,175.2883
-2.5468,-4.4491,-3.3521,175.2717
-2.5916,-4.4823,-3.3189,175.2589
-2.6368,-4.5152,-3.2956,175.2502
-2.6823,-4.5479,-3.2645,175.2457
-2.7281,-4.5803,-3.2401,175.2455
-2.7742,-4.6124,-3.2115,175.2499
-2.8206,-4.6443,-3.1871,175.2589
-2.8674,-4.6759,-3.1615,175.2728
-2.9145,-4.7073,-3.1365,175.2915
-2.9619,-4.7384,-3.1104,175.3154
-3.0095,-4.7692,-3.0904,175.3445
-3.0576,-4.8,-3.0721,175.3789
-3.1058,-4.8304,-3.0409,175.4188
-3.1545,-4.8607,-3.0353,175.4642
-3.2034,-4.8908,-3.0085,175.5153
-3.2526,-4.9208,-2.9928,175.5722
-3.3021,-4.9506,-2.987,175.6348
-3.3519,-4.9803,-2.9702,175.7034
-3.402,-5.0099,-2.9551,175.778
-3.4524,-5.0394,-2.9525,175.8586
-3.5031,-5.0689,-2.9465,175.9452
-3.554,-5.0982,-2.9364,176.0379
-3.6053,-5.1277,-2.9487,176.1366
-3.6569,-5.1571,-2.935,176.2414
-3.7088,-5.1865,-2.946,176.3523
-3.7609,-5.216,-2.9435,176.4692
-3.8134,-5.2457,-2.9689,176.592
-3.8661,-5.2753,-2.9613,176.7208
-3.9192,-5.3051,-2.9838,176.8554
-3.9725,-5.3351,-2.9992,176.9958
-4.0262,-5.3652,-3.0066,177.1418
-4.0801,-5.3954,-3.0268,177.2933
-4.1344,-5.4262,-3.0822,177.4501
-4.189,-5.457,-3.0719,177.6124
-4.2438,-5.4878,-3.0868,177.7797
-4.299,-5.5195,-3.1639,177.952
-4.3545,-5.5509,-3.1437,178.1291
-4.4104,-5.5831,-3.2143,178.3107
-4.4665,-5.6151,-3.2081,178.4967
-4.523,-5.6481,-3.2968,178.687
-4.5796,-5.6583,-1.0233,178.8809
-4.6358,-5.6216,3.6776,179.0769
-4.6916,-5.5801,4.1494,179.2739
-4.747,-5.5391,4.0992,179.4716
-4.802,-5.4982,4.0879,179.6696
-4.8566,-5.4584,3.976,179.8675
-4.9108,-5.4188,3.9657,-179.9346
-4.9646,-5.3793,3.9453,-179.7372
-5.018,-5.3404,3.8929,-179.5404
-5.071,-5.302,3.8403,-179.3445
-5.1236,-5.2637,3.8256,-179.1496
-5.1759,-5.2256,3.8161,-178.9558
-5.2277,-5.188,3.7536,-178.7634
-5.2787,-5.0904,9.754,-178.5374
-5.3186,-3.9977,109.3616,-177.7015
-5.3544,-3.5796,41.783,-176.6371
-5.3899,-3.5444,3.5243,-175.5657
-5.425,-3.515,2.9348,-174.4874
-5.4598,-3.4821,3.2949,-173.4025
-5.4944,-3.455,2.7075,-172.3112
-5.5287,-3.4254,2.9538,-171.2131
-5.5626,-3.397,2.8492,-170.1096
-5.5964,-3.3731,2.3861,-169.0004
-5.6298,-3.3467,2.6433,-167.8849
-5.6631,-3.3224,2.4274,-166.764
-5.696,-3.299,2.3343,-165.6378
-5.7288,-3.2766,2.2452,-164.5066
-5.7614,-3.255,2.1606,-163.3705
-5.7937,-3.2342,2.0806,-162.2297
-5.8258,-3.2141,2.0057,-161.0842
-5.8578,-3.1948,1.9358,-159.9342
-5.8895,-3.1761,1.8714,-158.7798
-5.9211,-3.1579,1.8127,-157.6211
-5.9525,-3.1415,1.6396,-156.4575
-5.9838,-3.122,1.953,-155.2897
-6.0148,-3.1053,1.6731,-154.1192
-6.0457,-3.0913,1.3981,-152.9445
-6.0765,-3.074,1.7302,-151.7649
-6.107,-3.0569,1.7099,-150.5819
-6.1374,-3.0423,1.4553,-149.3954
-6.1677,-3.0267,1.5675,-148.2046
-6.1978,-3.0098,1.687,-147.0101
-6.2278,-2.9953,1.4527,-145.8118
-6.2576,-2.9782,1.7055,-144.6096
-6.2872,-2.9634,1.4843,-143.4033
-6.3166,-2.9447,1.8714,-142.1933
-6.3459,-2.9305,1.4212,-140.9796
-6.3751,-2.9135,1.6993,-139.7605
-6.404,-2.8936,1.9852,-138.5371
-6.4328,-2.8769,1.6727,-137.3099
-6.4614,-2.8584,1.8475,-136.0779
-6.4898,-2.8393,1.9067,-134.8407
-6.5179,-2.8184,2.0926,-133.5987
-6.5459,-2.7992,1.9167,-132.3516
-6.5737,-2.7769,2.2318,-131.099
-6.6013,-2.7563,2.0609,-129.8405
-6.6286,-2.7325,2.3825,-128.5758
-6.6557,-2.7091,2.3385,-127.305
-6.6825,-2.6837,2.5428,-126.0286
-6.7091,-2.6612,2.2482,-124.7454
-6.7354,-2.633,2.826,-123.4549
-6.7615,-2.6077,2.5297,-122.1575
-6.7873,-2.5803,2.7302,-120.8519
-6.8128,-2.5497,3.0607,-119.5392
-6.8381,-2.5235,2.6217,-118.2189
-6.863,-2.4928,3.0698,-116.8899
-6.8876,-2.4628,3.004,-115.5525
-6.9119,-2.4309,3.1911,-114.207
-6.936,-2.4024,2.8459,-112.8523
-6.9597,-2.3683,3.4117,-111.488
-6.983,-2.3365,3.1843,-110.1152
-7.006,-2.3044,3.2074,-108.7337
-7.0288,-2.2736,3.0837,-107.3423
-7.0512,-2.24,3.3563,-105.9409
-7.0732,-2.2002,3.9797,-104.5315
-7.0947,-2.1527,4.7452,-103.1178
-7.1158,-2.1099,4.2807,-101.7024
-7.1365,-2.0664,4.3535,-100.286
-7.1567,-2.0265,3.9888,-98.8689
-7.1766,-1.9861,4.0354,-97.4503
-7.196,-1.9439,4.2264,-96.0322
-7.2151,-1.9071,3.6822,-94.6156
-7.2338,-1.87,3.7017,-93.2002
-7.2521,-1.8329,3.7197,-91.7871
-7.2701,-1.8,3.2831,-90.3767
-7.2878,-1.7642,3.5848,-88.9705
-7.3051,-1.7344,2.9828,-87.5697
-7.3222,-1.7047,2.9699,-86.1741
-7.3389,-1.6751,2.9594,-84.7852
-7.3554,-1.6502,2.4856,-83.4035
-7.3716,-1.6224,2.778,-82.0306
-7.3877,-1.6025,1.99,-80.6671
-7.4034,-1.5766,2.5962,-79.3147
-7.4191,-1.5616,1.4937,-77.9739
-7.4345,-1.5406,2.1048,-76.6446
-7.4497,-1.5242,1.6349,-75.3292
-7.4648,-1.5094,1.4784,-74.0284
-7.4798,-1.4962,1.3284,-72.7428
-7.4946,-1.4827,1.346,-71.474
-7.5093,-1.4753,0.7359,-70.2216
-7.524,-1.4629,1.2429,-68.9862
-7.5385,-1.4564,0.6542,-67.7693
-7.553,-1.4477,0.8651,-66.5714
-7.5674,-1.4432,0.4529,-65.3929
-7.5818,-1.4379,0.5248,-64.2334
-7.5962,-1.4319,0.6096,-63.0942
-7.6104,-1.428,0.3892,-61.9765
-7.6247,-1.4262,0.177,-60.8797
-7.6389,-1.4217,0.4485,-59.8042
-7.6531,-1.4207,0.1011,-58.7501
-7.6673,-1.4168,0.3904,-57.7177
-7.6814,-1.4162,0.0631,-56.7071
-7.6956,-1.4125,0.3684,-55.7185
-7.7097,-1.4134,-0.0959,-54.7511
-7.7238,-1.4081,0.531,-53.8049
-7.7379,-1.4073,0.0859,-52.8809
-7.7519,-1.4031,0.4158,-51.979
-7.7659,-1.4033,-0.0157,-51.0985
-7.7799,-1.3985,0.4738,-50.2383
-7.7938,-1.3949,0.3612,-49.3994
-7.8078,-1.3924,0.2524,-48.5807
-7.8217,-1.3864,0.5984,-47.7822
-7.8355,-1.3814,0.4992,-47.0046
-7.8492,-1.3774,0.4016,-46.2471
-7.863,-1.3714,0.6033,-45.5085
-7.8766,-1.3633,0.808,-44.7895
-7.8902,-1.359,0.4251,-44.0894
-7.9037,-1.3484,1.0677,-43.4077
-7.9171,-1.3429,0.5466,-42.7445
-7.9304,-1.3325,1.0392,-42.0987
-7.9436,-1.323,0.9575,-41.4709
-7.9568,-1.3142,0.8743,-40.8602
-7.9698,-1.302,1.22,-40.2664
-7.9827,-1.2921,0.9968,-39.6894
-7.9955,-1.2801,1.1967,-39.1281
-8.0082,-1.2675,1.2561,-38.5824
-8.0207,-1.2544,1.3148,-38.0522
-8.0332,-1.2406,1.3727,-37.5372
-8.0454,-1.2263,1.4297,-37.0372
-8.0576,-1.2129,1.3464,-36.5514
-8.0695,-1.1961,1.6748,-36.0796
-8.0813,-1.1802,1.5944,-35.6224
-8.093,-1.1651,1.5085,-35.1789
-8.1044,-1.1482,1.693,-34.7481
-8.1158,-1.1307,1.7427,-34.3299
-8.1269,-1.1115,1.9285,-33.9249
-8.1378,-1.0944,1.7077,-33.5329
-8.1486,-1.0769,1.7491,-33.1524
-8.1591,-1.055,2.1948,-32.784
-8.1695,-1.0379,1.7085,-32.4274
-8.1797,-1.0164,2.1425,-32.082
-8.1896,-0.9959,2.0553,-31.7481
-8.1994,-0.9763,1.9602,-31.4251
-8.2089,-0.9537,2.2594,-31.1128
-8.2183,-0.9334,2.0356,-30.811
-8.2274,-0.9113,2.1967,-30.519
-8.2363,-0.8877,2.3645,-30.2374
-8.2449,-0.8663,2.1393,-29.9661
-8.2533,-0.842,2.4299,-29.7049
-8.2616,-0.8213,2.0695,-29.4532
-8.2695,-0.7952,2.6122,-29.2107
-8.2772,-0.7727,2.2602,-28.9781
-8.2848,-0.7498,2.2775,-28.7539
-8.292,-0.7229,2.6924,-28.5388
-8.299,-0.7008,2.2064,-28.3326
-8.3057,-0.6735,2.742,-28.1354
-8.3122,-0.6509,2.2524,-27.9469
-8.3185,-0.6244,2.6501,-27.7666
-8.3244,-0.599,2.5509,-27.5949
-8.3302,-0.5746,2.4351,-27.4312
-8.3357,-0.5475,2.7084,-27.2754
-8.3409,-0.5215,2.608,-27.1281
-8.3459,-0.4966,2.4873,-26.9886
-8.3505,-0.469,2.7601,-26.8568
-8.355,-0.4437,2.5173,-26.7328
-8.3591,-0.4159,2.7896,-26.6164
-8.3631,-0.3903,2.5435,-26.5077
-8.3667,-0.3622,2.8167,-26.4065
-8.3701,-0.3365,2.5659,-26.313
-8.3731,-0.3082,2.8423,-26.2269
-8.3759,-0.2823,2.5846,-26.1483
-8.3785,-0.255,2.7075,-26.0765
-8.3808,-0.2263,2.8729,-26.0122
-8.3828,-0.2001,2.6042,-25.9553
-8.3845,-0.1715,2.9005,-25.9058
-8.3859,-0.1455,2.6152,-25.8636
-8.3871,-0.118,2.7283,-25.8282
-8.3881,-0.09,2.7088,-25.7995
-8.3887,-0.0605,2.9366,-25.7782
-8.389,-0.0334,2.5277,-25.7641